cusnbr,ordqty_norm,shipqty_norm,unit_fill_rate_pct
7000646,2.0,2.0,100.0
7000634,10.0,10.0,100.0
7000587,12.0,12.0,100.0
7000579,20.0,20.0,100.0
7000558,13.0,13.0,100.0
7000543,6.0,6.0,100.0
7000532,4.0,4.0,100.0
7000528,21.0,21.0,100.0
7000525,6.0,6.0,100.0
7000883,4.0,4.0,100.0
7000876,34.0,34.0,100.0
7000866,10.0,10.0,100.0
7000864,74.0,74.0,100.0
7000841,10.0,10.0,100.0
7000830,1.0,1.0,100.0
7000829,5.0,5.0,100.0
7000828,7.0,7.0,100.0
7000823,1.0,1.0,100.0
7000821,4.0,4.0,100.0
7000819,3.0,3.0,100.0
7000812,7.0,7.0,100.0
7000810,64.0,64.0,100.0
7000808,33.0,33.0,100.0
7000792,2.0,2.0,100.0
1066811,4.0,4.0,100.0
1066808,27.0,27.0,100.0
1066528,50.0,50.0,100.0
1066487,531.0,531.0,100.0
1066297,1.0,1.0,100.0
1066129,10.0,10.0,100.0
1065970,7.0,7.0,100.0
7001068,3.0,3.0,100.0
7001063,5.0,5.0,100.0
7001061,23.0,23.0,100.0
7001051,26.0,26.0,100.0
7001035,5.0,5.0,100.0
7001028,8.0,8.0,100.0
7000998,360.0,360.0,100.0
7000994,4.0,4.0,100.0
7000992,38.0,38.0,100.0
7000961,17.0,17.0,100.0
7000931,60.0,60.0,100.0
7000928,4.0,4.0,100.0
7000917,6.0,6.0,100.0
7000898,6.0,6.0,100.0
1065566,1.0,1.0,100.0
1065312,1.0,1.0,100.0
1065060,60.0,60.0,100.0
1064831,17.0,17.0,100.0
7001222,3.0,3.0,100.0
7001220,87.0,87.0,100.0
7001217,192.0,192.0,100.0
7001215,28.0,28.0,100.0
7001212,1.0,1.0,100.0
7001211,6.0,6.0,100.0
7001149,14.0,14.0,100.0
7001141,25.0,25.0,100.0
7001094,22.0,22.0,100.0
7001077,14.0,14.0,100.0
7001070,6.0,6.0,100.0
7001816,10.0,10.0,100.0
7001814,1.0,1.0,100.0
7001810,91.0,91.0,100.0
7001809,1.0,1.0,100.0
7001808,6.0,6.0,100.0
7001806,7.0,7.0,100.0
7001802,7.0,7.0,100.0
7001801,12.0,12.0,100.0
7001527,220.0,220.0,100.0
7001281,592.0,592.0,100.0
7001233,4.0,4.0,100.0
7001230,181.0,181.0,100.0
7003494,1.0,1.0,100.0
7003095,144.0,144.0,100.0
7002601,44.0,44.0,100.0
7002595,3.0,3.0,100.0
7002594,7.0,7.0,100.0
7002444,1.0,1.0,100.0
7001835,42.0,42.0,100.0
7001833,4.0,4.0,100.0
7001831,12.0,12.0,100.0
7001828,22.0,22.0,100.0
7001824,6.0,6.0,100.0
7001822,15.0,15.0,100.0
7001821,12.0,12.0,100.0
7001819,28.0,28.0,100.0
7001817,7.0,7.0,100.0
1064691,20.0,20.0,100.0
1061004,136.0,136.0,100.0
1060963,71.0,71.0,100.0
1060887,150.0,150.0,100.0
1060869,11.0,11.0,100.0
1060543,13.0,13.0,100.0
1060510,260.0,260.0,100.0
1060492,645.0,645.0,100.0
725000,8.0,8.0,100.0
72064,36.0,36.0,100.0
705816,61.0,61.0,100.0
7005896,1.0,1.0,100.0
7005804,3.0,3.0,100.0
7005803,2.0,2.0,100.0
7005802,6.0,6.0,100.0
7004994,3.0,3.0,100.0
7004694,50.0,50.0,100.0
7003696,3.0,3.0,100.0
7003593,3.0,3.0,100.0
803197,7.0,7.0,100.0
802509,2612.0,2612.0,100.0
800386,3.0,3.0,100.0
796633,12.0,12.0,100.0
79421,3.0,3.0,100.0
783000,65.0,65.0,100.0
775541,855.0,855.0,100.0
771504,272.0,272.0,100.0
766797,62.0,62.0,100.0
75300,10.0,10.0,100.0
739033,2.0,2.0,100.0
730194,50.0,50.0,100.0
72902,23.0,23.0,100.0
727255,244.0,244.0,100.0
727008,87.0,87.0,100.0
856303,144.0,144.0,100.0
856105,1241.0,1241.0,100.0
856006,1234.0,1234.0,100.0
85384,1.0,1.0,100.0
84879,15.0,15.0,100.0
841337,764.0,764.0,100.0
84123,6.0,6.0,100.0
837921,1.0,1.0,100.0
837503,5.0,5.0,100.0
833625,1.0,1.0,100.0
820248,73.0,73.0,100.0
810504,672.0,672.0,100.0
1058507,2112.0,2112.0,100.0
1057710,415.0,415.0,100.0
1057331,72.0,72.0,100.0
1057121,39.0,39.0,100.0
1056171,24.0,24.0,100.0
1055577,1.0,1.0,100.0
1055478,7.0,7.0,100.0
1055410,11.0,11.0,100.0
1054767,48.0,48.0,100.0
1054528,366.0,366.0,100.0
863344,83.0,83.0,100.0
862989,12.0,12.0,100.0
860826,34.0,34.0,100.0
859507,10.0,10.0,100.0
857294,501.0,501.0,100.0
856314,6.0,6.0,100.0
856310,87.0,87.0,100.0
856307,1578.0,1578.0,100.0
1052011,1197.0,1197.0,100.0
1052006,10.0,10.0,100.0
1051889,17.0,17.0,100.0
1051685,922.0,922.0,100.0
1051658,64.0,64.0,100.0
1051501,57.0,57.0,100.0
1051460,577.0,577.0,100.0
1051362,89.0,89.0,100.0
1051353,62.0,62.0,100.0
1051330,33.0,33.0,100.0
866503,1.0,1.0,100.0
866289,9.0,9.0,100.0
865613,36.0,36.0,100.0
865552,249.0,249.0,100.0
865148,1.0,1.0,100.0
864670,4.0,4.0,100.0
863918,14.0,14.0,100.0
1051287,89.0,89.0,100.0
1051284,3.0,3.0,100.0
1051269,4.0,4.0,100.0
1051209,24.0,24.0,100.0
1051187,488.0,488.0,100.0
1050920,68.0,68.0,100.0
1050903,1.0,1.0,100.0
1050747,1460.0,1460.0,100.0
1050696,1.0,1.0,100.0
1050669,39.0,39.0,100.0
1050647,40.0,40.0,100.0
1050530,1.0,1.0,100.0
1050487,130.0,130.0,100.0
1050443,12.0,12.0,100.0
1050421,1.0,1.0,100.0
1050417,2.0,2.0,100.0
1050391,723.0,723.0,100.0
880641,1171.0,1171.0,100.0
873741,770.0,770.0,100.0
872254,59.0,59.0,100.0
871035,2.0,2.0,100.0
1050314,571.0,571.0,100.0
1050306,1.0,1.0,100.0
1050302,3.0,3.0,100.0
1050297,1080.0,1080.0,100.0
1050296,6.0,6.0,100.0
889843,266.0,266.0,100.0
889828,439.0,439.0,100.0
889209,115.0,115.0,100.0
884709,1.0,1.0,100.0
882108,235.0,235.0,100.0
881436,2.0,2.0,100.0
881200,116.0,116.0,100.0
881095,53.0,53.0,100.0
1049961,94.0,94.0,100.0
1049960,4.0,4.0,100.0
1049959,453.0,453.0,100.0
1049810,38.0,38.0,100.0
1049804,459.0,459.0,100.0
1049739,1.0,1.0,100.0
1049738,532.0,532.0,100.0
1049601,252.0,252.0,100.0
1049471,10.0,10.0,100.0
1049339,2.0,2.0,100.0
1049302,100.0,100.0,100.0
896175,7.0,7.0,100.0
896146,6.0,6.0,100.0
895558,68.0,68.0,100.0
894756,1.0,1.0,100.0
893406,12.0,12.0,100.0
890574,583.0,583.0,100.0
890274,5.0,5.0,100.0
890077,308.0,308.0,100.0
889995,8.0,8.0,100.0
9000006,72.0,72.0,100.0
9000005,12.0,12.0,100.0
9000002,20.0,20.0,100.0
9000001,624.0,624.0,100.0
899950,364.0,364.0,100.0
899848,2.0,2.0,100.0
898968,604.0,604.0,100.0
898939,1.0,1.0,100.0
898504,186.0,186.0,100.0
898158,40.0,40.0,100.0
897861,7.0,7.0,100.0
897391,1.0,1.0,100.0
897308,75.0,75.0,100.0
9000060,30.0,30.0,100.0
9000034,36.0,36.0,100.0
9000032,40.0,40.0,100.0
9000031,36.0,36.0,100.0
9000026,72.0,72.0,100.0
9000022,690.0,690.0,100.0
9000020,30.0,30.0,100.0
9000010,30.0,30.0,100.0
1049167,10.0,10.0,100.0
1049148,25.0,25.0,100.0
1049138,20.0,20.0,100.0
1049137,3.0,3.0,100.0
1049135,3.0,3.0,100.0
1049095,7.0,7.0,100.0
1049000,128.0,128.0,100.0
1048997,120.0,120.0,100.0
1048993,265.0,265.0,100.0
1048965,1.0,1.0,100.0
1048953,1.0,1.0,100.0
1048952,72.0,72.0,100.0
903456,15.0,15.0,100.0
903276,35.0,35.0,100.0
903220,36.0,36.0,100.0
902792,2.0,2.0,100.0
902558,430.0,430.0,100.0
902247,1.0,1.0,100.0
902134,16.0,16.0,100.0
901052,8.0,8.0,100.0
900058,1.0,1.0,100.0
1048933,15.0,15.0,100.0
1048931,527.0,527.0,100.0
1048929,279.0,279.0,100.0
1048916,862.0,862.0,100.0
1048856,43.0,43.0,100.0
1048851,6.0,6.0,100.0
1048795,10.0,10.0,100.0
1048787,2.0,2.0,100.0
904859,403.0,403.0,100.0
904858,268.0,268.0,100.0
904856,387.0,387.0,100.0
90476,13.0,13.0,100.0
904636,72.0,72.0,100.0
904477,1.0,1.0,100.0
903744,31.0,31.0,100.0
903742,134.0,134.0,100.0
903739,2.0,2.0,100.0
903738,92.0,92.0,100.0
1048785,355.0,355.0,100.0
1048767,7.0,7.0,100.0
1048757,6.0,6.0,100.0
1047120,48.0,48.0,100.0
1047023,273.0,273.0,100.0
1047018,187.0,187.0,100.0
1046899,7.0,7.0,100.0
1046753,69.0,69.0,100.0
1046745,1.0,1.0,100.0
1046731,142.0,142.0,100.0
1046715,1.0,1.0,100.0
1046712,56.0,56.0,100.0
906186,1.0,1.0,100.0
906024,200.0,200.0,100.0
905867,444.0,444.0,100.0
905059,20.0,20.0,100.0
904934,1.0,1.0,100.0
904908,26.0,26.0,100.0
904890,2.0,2.0,100.0
904863,96.0,96.0,100.0
910080,10.0,10.0,100.0
910003,14.0,14.0,100.0
909832,11.0,11.0,100.0
909071,2.0,2.0,100.0
909041,48.0,48.0,100.0
90831,13.0,13.0,100.0
907640,468.0,468.0,100.0
907116,3.0,3.0,100.0
907049,55.0,55.0,100.0
906964,2.0,2.0,100.0
906902,2.0,2.0,100.0
906680,6.0,6.0,100.0
1046647,38.0,38.0,100.0
1046630,5.0,5.0,100.0
1046305,6.0,6.0,100.0
1046164,2.0,2.0,100.0
1046108,15.0,15.0,100.0
1045934,39.0,39.0,100.0
1045702,29.0,29.0,100.0
1045629,38.0,38.0,100.0
1045427,60.0,60.0,100.0
1045364,70.0,70.0,100.0
1045283,172.0,172.0,100.0
918020,102.0,102.0,100.0
917505,31.0,31.0,100.0
917296,102.0,102.0,100.0
917293,71.0,71.0,100.0
1045280,140.0,140.0,100.0
1045271,48.0,48.0,100.0
1045259,1.0,1.0,100.0
1045174,20.0,20.0,100.0
1045144,4.0,4.0,100.0
1045138,6.0,6.0,100.0
1031506,2.0,2.0,100.0
1030655,1.0,1.0,100.0
1030633,6.0,6.0,100.0
918941,2.0,2.0,100.0
918929,142.0,142.0,100.0
918566,45.0,45.0,100.0
918496,68.0,68.0,100.0
918235,59.0,59.0,100.0
918043,144.0,144.0,100.0
1028764,1.0,1.0,100.0
1027103,291.0,291.0,100.0
1024842,6.0,6.0,100.0
1023893,14.0,14.0,100.0
1022167,12.0,12.0,100.0
1021213,259.0,259.0,100.0
102011,2.0,2.0,100.0
920093,17.0,17.0,100.0
923730,18.0,18.0,100.0
92546,40.0,40.0,100.0
1003324,3.0,3.0,100.0
93444,1.0,1.0,100.0
9999999,4.0,4.0,100.0
1000708,26.0,26.0,100.0
