item,activity,share_pct,cum_share_pct,rank
RAY8248C,103.0,0.005103876270146685,70.69458305295048,5040
ACM10133,103.0,0.005103876270146685,70.69968692922062,5041
AAG70-214-05,103.0,0.005103876270146685,70.70479080549076,5042
MMM678-CH,103.0,0.005103876270146685,70.7098946817609,5043
HEWC4813A,103.0,0.005103876270146685,70.71499855803104,5044
AAGG547-00,103.0,0.005103876270146685,70.72010243430118,5045
SPR21900,103.0,0.005103876270146685,70.72520631057132,5046
SPR01361,103.0,0.005103876270146685,70.73031018684146,5047
ESS81614,103.0,0.005103876270146685,70.7354140631116,5048
QUA43317,103.0,0.005103876270146685,70.74051793938175,5049
ESS9200T-1/3,103.0,0.005103876270146685,70.74562181565189,5050
SPR02319,103.0,0.005103876270146685,70.75072569192203,5051
CLI92264,103.0,0.005103876270146685,70.75582956819217,5052
TEXTI-34II,103.0,0.005103876270146685,70.76093344446231,5053
ESS04444,103.0,0.005103876270146685,70.76603732073245,5054
AAG8058005,103.0,0.005103876270146685,70.77114119700259,5055
GBC1754100,103.0,0.005103876270146685,70.77624507327273,5056
VIOE202,103.0,0.005103876270146685,70.78134894954287,5057
AAG70-260-05-04,103.0,0.005103876270146685,70.78645282581302,5058
POL624242,103.0,0.005103876270146685,70.79155670208316,5059
KMW72755,103.0,0.005103876270146685,70.7966605783533,5060
ELD27059,103.0,0.005103876270146685,70.80176445462344,5061
MMM50,103.0,0.005103876270146685,70.80686833089358,5062
SMD14075,103.0,0.005103876270146685,70.81197220716372,5063
AVE05706,103.0,0.005103876270146685,70.81707608343386,5064
CCS23705,103.0,0.005103876270146685,70.822179959704,5065
FEL90041,103.0,0.005103876270146685,70.82728383597414,5066
CRO8523,103.0,0.005103876270146685,70.83238771224428,5067
PPC09524,103.0,0.005103876270146685,70.83749158851442,5068
SMD75520,103.0,0.005103876270146685,70.84259546478457,5069
ACC39719,103.0,0.005103876270146685,70.8476993410547,5070
MMM17024,103.0,0.005103876270146685,70.85280321732485,5071
TOP1259,103.0,0.005103876270146685,70.85790709359499,5072
ANG5071C,103.0,0.005103876270146685,70.86301096986513,5073
RUB354000BG,103.0,0.005103876270146685,70.86811484613527,5074
RUB29886,103.0,0.005103876270146685,70.87321872240541,5075
AVE08663,103.0,0.005103876270146685,70.87832259867555,5076
WLJS495,103.0,0.005103876270146685,70.8834264749457,5077
WLY0764508172,103.0,0.005103876270146685,70.88853035121583,5078
FEL12775,103.0,0.005103876270146685,70.89363422748598,5079
QRTF-1,102.0,0.005054324073349143,70.89868855155933,5080
ACC54123,102.0,0.005054324073349143,70.90374287563269,5081
HUN73110,102.0,0.005054324073349143,70.90879719970604,5082
SPR60023,102.0,0.005054324073349143,70.9138515237794,5083
DEF77701,102.0,0.005054324073349143,70.91890584785276,5084
MMF2646HBK,102.0,0.005054324073349143,70.92396017192611,5085
WLJ719-4G,102.0,0.005054324073349143,70.92901449599947,5086
BOSSB351316HC1M,102.0,0.005054324073349143,70.93406882007282,5087
SLT26083,102.0,0.005054324073349143,70.93912314414618,5088
MMM656-AN,102.0,0.005054324073349143,70.94417746821954,5089
APOWO100CB,102.0,0.005054324073349143,70.94923179229289,5090
AAG70-008P-05,102.0,0.005054324073349143,70.95428611636625,5091
AAG70-906-10,102.0,0.005054324073349143,70.9593404404396,5092
AVE49560,102.0,0.005054324073349143,70.96439476451296,5093
REDA10.81,102.0,0.005054324073349143,70.96944908858632,5094
QUA46020,102.0,0.005054324073349143,70.97450341265967,5095
GBC3748020,102.0,0.005054324073349143,70.97955773673303,5096
RAC74035,102.0,0.005054324073349143,70.98461206080638,5097
RAC04685,102.0,0.005054324073349143,70.98966638487974,5098
CCS60051,102.0,0.005054324073349143,70.9947207089531,5099
TOP74880,102.0,0.005054324073349143,70.99977503302645,5100
AVE23-284,102.0,0.005054324073349143,71.00482935709981,5101
BRTPC-91,102.0,0.005054324073349143,71.00988368117316,5102
WLJ35583,102.0,0.005054324073349143,71.01493800524652,5103
HUN240142,102.0,0.005054324073349143,71.01999232931988,5104
GBC4000064,102.0,0.005054324073349143,71.02504665339323,5105
MMMCG6000-50,102.0,0.005054324073349143,71.03010097746659,5106
SWI42101,102.0,0.005054324073349143,71.03515530153994,5107
ESS34610,102.0,0.005054324073349143,71.0402096256133,5108
DURPC1300,102.0,0.005054324073349143,71.04526394968666,5109
SONTCM200DV,102.0,0.005054324073349143,71.05031827376001,5110
SMD74380,102.0,0.005054324073349143,71.05537259783337,5111
AVE14802,102.0,0.005054324073349143,71.06042692190672,5112
AVE03500,102.0,0.005054324073349143,71.06548124598008,5113
EVE4250IND,102.0,0.005054324073349143,71.07053557005344,5114
MMM600-1X2592,102.0,0.005054324073349143,71.0755898941268,5115
NAT22280,102.0,0.005054324073349143,71.08064421820015,5116
SPR11079,102.0,0.005054324073349143,71.0856985422735,5117
SPR11076,102.0,0.005054324073349143,71.09075286634686,5118
ACC40025,102.0,0.005054324073349143,71.09580719042022,5119
AMP20-230,102.0,0.005054324073349143,71.10086151449357,5120
AVE30580,102.0,0.005054324073349143,71.10591583856693,5121
SAN10178,102.0,0.005054324073349143,71.11097016264029,5122
ESS152YEL,102.0,0.005054324073349143,71.11602448671364,5123
TAB58092,102.0,0.005054324073349143,71.121078810787,5124
AMP21-762,102.0,0.005054324073349143,71.12613313486035,5125
AMP23-344,102.0,0.005054324073349143,71.13118745893371,5126
AVE05465,102.0,0.005054324073349143,71.13624178300707,5127
CCS22123,102.0,0.005054324073349143,71.14129610708042,5128
CCS55156,102.0,0.005054324073349143,71.14635043115378,5129
SPR62461,102.0,0.005054324073349143,71.15140475522713,5130
WEVCO747,102.0,0.005054324073349143,71.15645907930049,5131
HEWQ1785A,102.0,0.005054324073349143,71.16151340337385,5132
SPR01521,102.0,0.005054324073349143,71.1665677274472,5133
WEVCO793,102.0,0.005054324073349143,71.17162205152056,5134
PAG64102,102.0,0.005054324073349143,71.17667637559391,5135
SPR62469,102.0,0.005054324073349143,71.18173069966727,5136
SMD57076,101.0,0.005004771876551603,71.18673547154383,5137
AAG70-824-05,101.0,0.005004771876551603,71.19174024342038,5138
OIC99010,101.0,0.005004771876551603,71.19674501529694,5139
AVE00-156,101.0,0.005004771876551603,71.2017497871735,5140
PIL11021,101.0,0.005004771876551603,71.20675455905005,5141
MMM600-1/2X2592,101.0,0.005004771876551603,71.21175933092661,5142
ACC12995,101.0,0.005004771876551603,71.21676410280317,5143
WAU75086,101.0,0.005004771876551603,71.22176887467973,5144
SPR02149,101.0,0.005004771876551603,71.22677364655628,5145
LEX08A0476,101.0,0.005004771876551603,71.23177841843284,5146
MEA06206,101.0,0.005004771876551603,71.2367831903094,5147
MMM600-1/2X1296,101.0,0.005004771876551603,71.24178796218595,5148
SEL10186,101.0,0.005004771876551603,71.24679273406251,5149
MMM90M-12PK,101.0,0.005004771876551603,71.25179750593907,5150
SMD12140,101.0,0.005004771876551603,71.25680227781562,5151
DBL2214BK,101.0,0.005004771876551603,71.26180704969218,5152
AMP25-280,101.0,0.005004771876551603,71.26681182156874,5153
ELD23569,101.0,0.005004771876551603,71.2718165934453,5154
BICSCWB11-RD,101.0,0.005004771876551603,71.27682136532185,5155
SHRFO-29ND,101.0,0.005004771876551603,71.28182613719841,5156
AVE05500,101.0,0.005004771876551603,71.28683090907496,5157
DYM47002,101.0,0.005004771876551603,71.29183568095152,5158
FEL58754,101.0,0.005004771876551603,71.29684045282808,5159
AVE05052,101.0,0.005004771876551603,71.30184522470464,5160
BOSSB35PHD-5M,101.0,0.005004771876551603,71.30684999658119,5161
BOSP3-CHROME,101.0,0.005004771876551603,71.31185476845775,5162
MNB15155,101.0,0.005004771876551603,71.3168595403343,5163
SPR01329,101.0,0.005004771876551603,71.32186431221086,5164
RAN528961004,101.0,0.005004771876551603,71.32686908408742,5165
SMD89233,101.0,0.005004771876551603,71.33187385596398,5166
TRPTLP606,101.0,0.005004771876551603,71.33687862784053,5167
IMN41181,101.0,0.005004771876551603,71.34188339971709,5168
GEP17060,101.0,0.005004771876551603,71.34688817159365,5169
SPR60017,101.0,0.005004771876551603,71.3518929434702,5170
FEL99004,101.0,0.005004771876551603,71.35689771534676,5171
OIC99920,101.0,0.005004771876551603,71.36190248722332,5172
SMD67180,101.0,0.005004771876551603,71.36690725909988,5173
PENKFR10-A,101.0,0.005004771876551603,71.37191203097643,5174
QUA63576,101.0,0.005004771876551603,71.37691680285299,5175
RIV02055,101.0,0.005004771876551603,71.38192157472955,5176
MMMH180,101.0,0.005004771876551603,71.3869263466061,5177
FEL90679,101.0,0.005004771876551603,71.39193111848266,5178
TEIT92002,101.0,0.005004771876551603,71.39693589035922,5179
MMM230-3/4,101.0,0.005004771876551603,71.40194066223577,5180
CRD60506,101.0,0.005004771876551603,71.40694543411233,5181
SPR56018,101.0,0.005004771876551603,71.41195020598889,5182
RED33-360,101.0,0.005004771876551603,71.41695497786544,5183
CRD26321,101.0,0.005004771876551603,71.421959749742,5184
SHRQS2130,101.0,0.005004771876551603,71.42696452161856,5185
SMD74390,101.0,0.005004771876551603,71.43196929349511,5186
RUB18663,101.0,0.005004771876551603,71.43697406537167,5187
GCM3A0100B02,101.0,0.005004771876551603,71.44197883724823,5188
WEVCO921,101.0,0.005004771876551603,71.44698360912479,5189
WLJG7202,101.0,0.005004771876551603,71.45198838100134,5190
PAP41101,101.0,0.005004771876551603,71.4569931528779,5191
AVE08871,101.0,0.005004771876551603,71.46199792475446,5192
ABFS8714,101.0,0.005004771876551603,71.46700269663101,5193
POL627762,101.0,0.005004771876551603,71.47200746850757,5194
GBC3200716,101.0,0.005004771876551603,71.47701224038413,5195
SWI37850,100.0,0.004955219679754062,71.48196746006388,5196
WLJG7208,100.0,0.004955219679754062,71.48692267974364,5197
SWI37854,100.0,0.004955219679754062,71.4918778994234,5198
ELD23515,100.0,0.004955219679754062,71.49683311910316,5199
AVE05961,100.0,0.004955219679754062,71.50178833878292,5200
HEWC9702A,100.0,0.004955219679754062,71.50674355846267,5201
MEA06074,100.0,0.004955219679754062,71.51169877814243,5202
AVE05791,100.0,0.004955219679754062,71.51665399782219,5203
ELD23380,100.0,0.004955219679754062,71.52160921750195,5204
AVE05474,100.0,0.004955219679754062,71.5265644371817,5205
AVE05430,100.0,0.004955219679754062,71.53151965686146,5206
LEE00002,100.0,0.004955219679754062,71.53647487654122,5207
BICGRE11-BK,100.0,0.004955219679754062,71.54143009622098,5208
FEL58739,100.0,0.004955219679754062,71.54638531590074,5209
SAN10133,100.0,0.004955219679754062,71.5513405355805,5210
AVE05209,100.0,0.004955219679754062,71.55629575526025,5211
MEA59180,100.0,0.004955219679754062,71.56125097494001,5212
SAN02174,100.0,0.004955219679754062,71.56620619461977,5213
SMD67154,100.0,0.004955219679754062,71.57116141429952,5214
ELD22344,100.0,0.004955219679754062,71.57611663397928,5215
MMM6047,100.0,0.004955219679754062,71.58107185365904,5216
HEWC4196A,100.0,0.004955219679754062,71.5860270733388,5217
DOM5100,100.0,0.004955219679754062,71.59098229301856,5218
OPS83730,100.0,0.004955219679754062,71.59593751269831,5219
PIL25106,100.0,0.004955219679754062,71.60089273237807,5220
AVE03607,100.0,0.004955219679754062,71.60584795205783,5221
SPR01836,100.0,0.004955219679754062,71.61080317173759,5222
CCS30125,100.0,0.004955219679754062,71.61575839141734,5223
PIL16008,100.0,0.004955219679754062,71.6207136110971,5224
AMP22-157,100.0,0.004955219679754062,71.62566883077686,5225
PAP31002,100.0,0.004955219679754062,71.63062405045662,5226
VIOPA-133,100.0,0.004955219679754062,71.63557927013638,5227
SPR01376,100.0,0.004955219679754062,71.64053448981613,5228
MACMR1212-5,100.0,0.004955219679754062,71.64548970949589,5229
AVE25181,100.0,0.004955219679754062,71.65044492917565,5230
RUB05529,100.0,0.004955219679754062,71.6554001488554,5231
ACC54114,100.0,0.004955219679754062,71.66035536853516,5232
MMMDH340MB,100.0,0.004955219679754062,71.66531058821492,5233
WEVCO930,100.0,0.004955219679754062,71.67026580789468,5234
RUB65996,100.0,0.004955219679754062,71.67522102757444,5235
EVEA522BP-4,100.0,0.004955219679754062,71.6801762472542,5236
AVE11221,100.0,0.004955219679754062,71.68513146693395,5237
ACC38616,100.0,0.004955219679754062,71.69008668661371,5238
GBC1757820,100.0,0.004955219679754062,71.69504190629347,5239
RUB18583,100.0,0.004955219679754062,71.69999712597323,5240
SMD83052,100.0,0.004955219679754062,71.70495234565298,5241
PCEKX-FA77D,100.0,0.004955219679754062,71.70990756533274,5242
SHREL377MB,100.0,0.004955219679754062,71.7148627850125,5243
PMC08811,100.0,0.004955219679754062,71.71981800469226,5244
SPR02329,100.0,0.004955219679754062,71.72477322437202,5245
NUKB86HY,100.0,0.004955219679754062,71.72972844405177,5246
VCT1297,100.0,0.004955219679754062,71.73468366373153,5247
SPR60015,100.0,0.004955219679754062,71.73963888341129,5248
PENR206A,100.0,0.004955219679754062,71.74459410309105,5249
ACM40900,100.0,0.004955219679754062,71.7495493227708,5250
ITYSTC-8,100.0,0.004955219679754062,71.75450454245056,5251
SHA66213,100.0,0.004955219679754062,71.75945976213032,5252
FEL36220,100.0,0.004955219679754062,71.76441498181008,5253
SAN63601,100.0,0.004955219679754062,71.76937020148983,5254
SMD16641,100.0,0.004955219679754062,71.77432542116959,5255
AOPLT-47,100.0,0.004955219679754062,71.77928064084935,5256
AAGDMD15017,99.0,0.004905667482956522,71.78418630833231,5257
SMD13730,99.0,0.004905667482956522,71.78909197581527,5258
CLI92266,99.0,0.004905667482956522,71.79399764329823,5259
CLI70238,99.0,0.004905667482956522,71.79890331078118,5260
SPR54101,99.0,0.004905667482956522,71.80380897826414,5261
AAGE58-00,99.0,0.004905667482956522,71.8087146457471,5262
SMD14513,99.0,0.004905667482956522,71.81362031323006,5263
CCS23200,99.0,0.004905667482956522,71.81852598071302,5264
AVE03605,99.0,0.004905667482956522,71.82343164819598,5265
ACC15026,99.0,0.004905667482956522,71.82833731567894,5266
PENZE-21M-1,99.0,0.004905667482956522,71.8332429831619,5267
ZPC43120,99.0,0.004905667482956522,71.83814865064485,5268
AAGPM-233-28,99.0,0.004905667482956522,71.84305431812781,5269
BICCPM11-BK,99.0,0.004905667482956522,71.84795998561077,5270
FSK96987797,99.0,0.004905667482956522,71.85286565309373,5271
PIL14002,99.0,0.004905667482956522,71.85777132057669,5272
RUB29267,99.0,0.004905667482956522,71.86267698805965,5273
AMP20270,99.0,0.004905667482956522,71.8675826555426,5274
GEP198-00,99.0,0.004905667482956522,71.87248832302556,5275
POW100118,99.0,0.004905667482956522,71.87739399050852,5276
HEW92291A,99.0,0.004905667482956522,71.88229965799148,5277
AVE06692,99.0,0.004905667482956522,71.88720532547444,5278
AVE08-883,99.0,0.004905667482956522,71.8921109929574,5279
SPR01491,99.0,0.004905667482956522,71.89701666044036,5280
FEL98317,99.0,0.004905667482956522,71.90192232792332,5281
QRTS774,99.0,0.004905667482956522,71.90682799540627,5282
FDP19079,99.0,0.004905667482956522,71.91173366288923,5283
HEWC8543X,99.0,0.004905667482956522,71.91663933037219,5284
SMD11534,99.0,0.004905667482956522,71.92154499785515,5285
PCESKX-ECK,99.0,0.004905667482956522,71.92645066533811,5286
URIR1639EHGR,99.0,0.004905667482956522,71.93135633282107,5287
RUB10484,99.0,0.004905667482956522,71.93626200030403,5288
HEWC6039A,99.0,0.004905667482956522,71.94116766778698,5289
HEWC4197A,99.0,0.004905667482956522,71.94607333526994,5290
CRD26300,99.0,0.004905667482956522,71.9509790027529,5291
ESS7320GRE,99.0,0.004905667482956522,71.95588467023586,5292
BRTAD-30,99.0,0.004905667482956522,71.96079033771882,5293
LEX12A1980,99.0,0.004905667482956522,71.96569600520178,5294
SPR22340,99.0,0.004905667482956522,71.97060167268474,5295
ESS4153-1/3,98.0,0.004856115286158981,71.9754577879709,5296
KMW62083B,98.0,0.004856115286158981,71.98031390325706,5297
DRA94891,98.0,0.004856115286158981,71.98517001854322,5298
SPG30032,98.0,0.004856115286158981,71.99002613382937,5299
FEL58763,98.0,0.004856115286158981,71.99488224911553,5300
SAN38011,98.0,0.004856115286158981,71.9997383644017,5301
FEL99790,98.0,0.004856115286158981,72.00459447968785,5302
WLJ384-44C,98.0,0.004856115286158981,72.00945059497401,5303
WAU62321,98.0,0.004856115286158981,72.01430671026017,5304
ATT00159,98.0,0.004856115286158981,72.01916282554633,5305
SPR62455,98.0,0.004856115286158981,72.02401894083249,5306
CPM04174,98.0,0.004856115286158981,72.02887505611865,5307
ESS1257BL,98.0,0.004856115286158981,72.03373117140481,5308
BAULP1700,98.0,0.004856115286158981,72.03858728669097,5309
AVE30538,98.0,0.004856115286158981,72.04344340197713,5310
CLI95523,98.0,0.004856115286158981,72.04829951726329,5311
SPR21904,98.0,0.004856115286158981,72.05315563254945,5312
ACC12993,98.0,0.004856115286158981,72.05801174783561,5313
AVE03304,98.0,0.004856115286158981,72.06286786312177,5314
WLJ74G,98.0,0.004856115286158981,72.06772397840793,5315
BIN68-4024,98.0,0.004856115286158981,72.07258009369409,5316
NUKRF278,98.0,0.004856115286158981,72.07743620898025,5317
SMD64069,98.0,0.004856115286158981,72.0822923242664,5318
MMM665-1/2X1296,98.0,0.004856115286158981,72.08714843955256,5319
TEXTI-503SV,98.0,0.004856115286158981,72.09200455483872,5320
PFI65116,98.0,0.004856115286158981,72.09686067012488,5321
SMD75503,98.0,0.004856115286158981,72.10171678541104,5322
MMF221M23,98.0,0.004856115286158981,72.1065729006972,5323
TOP12523,98.0,0.004856115286158981,72.11142901598336,5324
SPRWB213,98.0,0.004856115286158981,72.11628513126952,5325
SPR01153,98.0,0.004856115286158981,72.12114124655568,5326
BRTTZ335,98.0,0.004856115286158981,72.12599736184184,5327
SAF90207,98.0,0.004856115286158981,72.130853477128,5328
ACC25979,98.0,0.004856115286158981,72.13570959241416,5329
RUB10764,98.0,0.004856115286158981,72.14056570770032,5330
DRC6J6,98.0,0.004856115286158981,72.14542182298648,5331
SHA22013,98.0,0.004856115286158981,72.15027793827264,5332
WAU22758,98.0,0.004856115286158981,72.1551340535588,5333
QUA41467,98.0,0.004856115286158981,72.15999016884496,5334
SMD75124,98.0,0.004856115286158981,72.16484628413112,5335
ESS60545,98.0,0.004856115286158981,72.16970239941728,5336
GBC4000020,98.0,0.004856115286158981,72.17455851470343,5337
FEL99587,98.0,0.004856115286158981,72.1794146299896,5338
WLJ384-54C,98.0,0.004856115286158981,72.18427074527575,5339
NUK86L,98.0,0.004856115286158981,72.18912686056191,5340
MMMCL610,98.0,0.004856115286158981,72.19398297584807,5341
BICBLFP51-ASST,98.0,0.004856115286158981,72.19883909113423,5342
REARR2217,98.0,0.004856115286158981,72.20369520642039,5343
MMM680-22,98.0,0.004856115286158981,72.20855132170655,5344
ACP39-0121-000,98.0,0.004856115286158981,72.21340743699271,5345
SPR02186,98.0,0.004856115286158981,72.21826355227887,5346
WLJ54312,98.0,0.004856115286158981,72.22311966756503,5347
TOP33061,98.0,0.004856115286158981,72.22797578285119,5348
ROL67653,98.0,0.004856115286158981,72.23283189813735,5349
GEP214200,98.0,0.004856115286158981,72.23768801342351,5350
ESS43150,98.0,0.004856115286158981,72.24254412870967,5351
NAT22306,98.0,0.004856115286158981,72.24740024399583,5352
AAGPM326-28,98.0,0.004856115286158981,72.25225635928199,5353
MMM675-3SBL,98.0,0.004856115286158981,72.25711247456815,5354
ELD23333,98.0,0.004856115286158981,72.2619685898543,5355
AVE05146,98.0,0.004856115286158981,72.26682470514046,5356
CRD26331,98.0,0.004856115286158981,72.27168082042662,5357
CLI80911,97.0,0.004806563089361441,72.27648738351598,5358
SHA11303,97.0,0.004806563089361441,72.28129394660535,5359
ROG21076,97.0,0.004806563089361441,72.2861005096947,5360
HUN90205,97.0,0.004806563089361441,72.29090707278407,5361
DURDL1616BPK,97.0,0.004806563089361441,72.29571363587343,5362
SPR01609,97.0,0.004806563089361441,72.30052019896279,5363
QRT304,97.0,0.004806563089361441,72.30532676205215,5364
VER91665,97.0,0.004806563089361441,72.3101333251415,5365
CHABG2501,97.0,0.004806563089361441,72.31493988823087,5366
AOP68710,97.0,0.004806563089361441,72.31974645132023,5367
GBC3745686,97.0,0.004806563089361441,72.32455301440959,5368
SAN60052,97.0,0.004806563089361441,72.32935957749895,5369
RUB02400,97.0,0.004806563089361441,72.33416614058831,5370
GEO39052,97.0,0.004806563089361441,72.33897270367767,5371
MMF234-0416W-04,97.0,0.004806563089361441,72.34377926676703,5372
SMD12110,97.0,0.004806563089361441,72.34858582985639,5373
SMD67075,97.0,0.004806563089361441,72.35339239294575,5374
PENBK92RDV-A,97.0,0.004806563089361441,72.35819895603511,5375
DEF53501,97.0,0.004806563089361441,72.36300551912447,5376
SPR74131,97.0,0.004806563089361441,72.36781208221383,5377
LEE13105,97.0,0.004806563089361441,72.37261864530319,5378
HUN1645,97.0,0.004806563089361441,72.37742520839255,5379
AVE23-280,97.0,0.004806563089361441,72.38223177148191,5380
AAG70-940-38,97.0,0.004806563089361441,72.38703833457127,5381
TOP1258,97.0,0.004806563089361441,72.39184489766063,5382
MEA59191,97.0,0.004806563089361441,72.39665146075,5383
RTG81114,97.0,0.004806563089361441,72.40145802383935,5384
EPSS041286,97.0,0.004806563089361441,72.40626458692871,5385
SAF90208,97.0,0.004806563089361441,72.41107115001807,5386
WLJG7203,97.0,0.004806563089361441,72.41587771310743,5387
HEWC9701A,97.0,0.004806563089361441,72.4206842761968,5388
RUB02326,97.0,0.004806563089361441,72.42549083928616,5389
QUA11130,97.0,0.004806563089361441,72.43029740237552,5390
GEP998356,97.0,0.004806563089361441,72.43510396546488,5391
SOF802,97.0,0.004806563089361441,72.43991052855424,5392
SOF105,97.0,0.004806563089361441,72.4447170916436,5393
AAG70-EP05-05,97.0,0.004806563089361441,72.44952365473296,5394
SEL10197,97.0,0.004806563089361441,72.45433021782232,5395
SHA22012,97.0,0.004806563089361441,72.45913678091168,5396
BLDTRO1000,97.0,0.004806563089361441,72.46394334400104,5397
BIN68-4036,97.0,0.004806563089361441,72.4687499070904,5398
CLI52564,97.0,0.004806563089361441,72.47355647017976,5399
SMD73390,97.0,0.004806563089361441,72.47836303326912,5400
SMD73225,97.0,0.004806563089361441,72.48316959635848,5401
KCS51306,97.0,0.004806563089361441,72.48797615944784,5402
KIM01890,97.0,0.004806563089361441,72.4927827225372,5403
SPR01069,97.0,0.004806563089361441,72.49758928562656,5404
VIO89700,97.0,0.004806563089361441,72.50239584871592,5405
WLJG7213,97.0,0.004806563089361441,72.50720241180528,5406
FEL92041,97.0,0.004806563089361441,72.51200897489464,5407
SPR70002,97.0,0.004806563089361441,72.516815537984,5408
RAN52895993X,97.0,0.004806563089361441,72.52162210107336,5409
MNK925084,97.0,0.004806563089361441,72.52642866416272,5410
MFE84700,97.0,0.004806563089361441,72.53123522725208,5411
AMP20170,97.0,0.004806563089361441,72.53604179034144,5412
GLW38454,97.0,0.004806563089361441,72.5408483534308,5413
AVE11678,97.0,0.004806563089361441,72.54565491652016,5414
PAP56403CD,97.0,0.004806563089361441,72.55046147960952,5415
AVE11381,97.0,0.004806563089361441,72.55526804269888,5416
BOS02696,97.0,0.004806563089361441,72.56007460578824,5417
AVE30561,97.0,0.004806563089361441,72.5648811688776,5418
WAU62421,97.0,0.004806563089361441,72.56968773196697,5419
SPR02083,97.0,0.004806563089361441,72.57449429505633,5420
PIL32002,97.0,0.004806563089361441,72.57930085814569,5421
SMD67088,96.0,0.0047570108925639,72.58405786903825,5422
PIL30100,96.0,0.0047570108925639,72.58881487993081,5423
MMM635-5AN,96.0,0.0047570108925639,72.59357189082337,5424
SAN65461,96.0,0.0047570108925639,72.59832890171593,5425
QUA64117,96.0,0.0047570108925639,72.60308591260849,5426
GPC061794,96.0,0.0047570108925639,72.60784292350105,5427
PMC04971,96.0,0.0047570108925639,72.61259993439361,5428
SLT60010,96.0,0.0047570108925639,72.61735694528618,5429
DURDC1500B4N,96.0,0.0047570108925639,72.62211395617874,5430
AVE74131,96.0,0.0047570108925639,72.6268709670713,5431
WAU62361,96.0,0.0047570108925639,72.63162797796386,5432
SAN80888,96.0,0.0047570108925639,72.63638498885642,5433
PMC09562,96.0,0.0047570108925639,72.64114199974898,5434
MER916,96.0,0.0047570108925639,72.64589901064154,5435
AVE08986,96.0,0.0047570108925639,72.6506560215341,5436
SWI90010,96.0,0.0047570108925639,72.65541303242667,5437
DYM16952,96.0,0.0047570108925639,72.66017004331923,5438
BON659506,96.0,0.0047570108925639,72.66492705421179,5439
SPR01315,96.0,0.0047570108925639,72.66968406510435,5440
RUB44706,96.0,0.0047570108925639,72.67444107599691,5441
AVE05351,96.0,0.0047570108925639,72.67919808688947,5442
GEPDS1,96.0,0.0047570108925639,72.68395509778203,5443
SPR01344,96.0,0.0047570108925639,72.6887121086746,5444
NAT01540,96.0,0.0047570108925639,72.69346911956715,5445
SMD67085,96.0,0.0047570108925639,72.69822613045972,5446
PENBK91-B,96.0,0.0047570108925639,72.70298314135228,5447
RTG50701,96.0,0.0047570108925639,72.70774015224484,5448
RUB10514,96.0,0.0047570108925639,72.7124971631374,5449
NAT00992,96.0,0.0047570108925639,72.71725417402996,5450
MMF201-8007-06,96.0,0.0047570108925639,72.72201118492252,5451
LIO48060-BK,96.0,0.0047570108925639,72.72676819581508,5452
HEWHPM1420,96.0,0.0047570108925639,72.73152520670764,5453
FEL90659,96.0,0.0047570108925639,72.7362822176002,5454
IMN15794,96.0,0.0047570108925639,72.74103922849277,5455
RAC76073,96.0,0.0047570108925639,72.74579623938533,5456
VIOE261,96.0,0.0047570108925639,72.75055325027789,5457
WTB30-4609TM,96.0,0.0047570108925639,72.75531026117045,5458
CNMFX2,96.0,0.0047570108925639,72.76006727206301,5459
LEO82021,96.0,0.0047570108925639,72.76482428295557,5460
HEWC3909X,96.0,0.0047570108925639,72.76958129384813,5461
AVE30410,96.0,0.0047570108925639,72.7743383047407,5462
AVE30534,96.0,0.0047570108925639,72.77909531563326,5463
GEO39219,96.0,0.0047570108925639,72.78385232652582,5464
TOP63360,96.0,0.0047570108925639,72.78860933741838,5465
NUKRF187,96.0,0.0047570108925639,72.79336634831094,5466
CNMBCI-10,96.0,0.0047570108925639,72.7981233592035,5467
PENS520-D,96.0,0.0047570108925639,72.80288037009606,5468
ESS76520,95.0,0.00470745869576636,72.80758782879182,5469
PMC05064,95.0,0.00470745869576636,72.81229528748759,5470
MMF227-1070-03,95.0,0.00470745869576636,72.81700274618335,5471
PMC07784,95.0,0.00470745869576636,72.82171020487911,5472
PMC55027,95.0,0.00470745869576636,72.82641766357487,5473
RUB758000YEL,95.0,0.00470745869576636,72.83112512227063,5474
QUAR1670,95.0,0.00470745869576636,72.8358325809664,5475
TOP63580,95.0,0.00470745869576636,72.84054003966216,5476
ESS55806,95.0,0.00470745869576636,72.84524749835792,5477
GEP960-17,95.0,0.00470745869576636,72.84995495705368,5478
EVEA91BP-8,95.0,0.00470745869576636,72.85466241574944,5479
GBC1757780,95.0,0.00470745869576636,72.8593698744452,5480
BOSB2100BK,95.0,0.00470745869576636,72.86407733314097,5481
ACC53112,95.0,0.00470745869576636,72.86878479183673,5482
AVE30586,95.0,0.00470745869576636,72.8734922505325,5483
GWC86700,95.0,0.00470745869576636,72.87819970922826,5484
PENAL15A,95.0,0.00470745869576636,72.88290716792402,5485
DRA94440,95.0,0.00470745869576636,72.88761462661978,5486
PIL44103,95.0,0.00470745869576636,72.89232208531554,5487
RUB16002,95.0,0.00470745869576636,72.8970295440113,5488
WEVCO919,95.0,0.00470745869576636,72.90173700270707,5489
BICSCSF11-BLU,95.0,0.00470745869576636,72.90644446140283,5490
VIOVC3432,95.0,0.00470745869576636,72.91115192009859,5491
WEVCO497,95.0,0.00470745869576636,72.91585937879435,5492
